time,prey,predator,exp,difference
19.77622725853256,0.016325629754219275,4.988071444577388,2,4.971745814823168
19.786150031996577,0.01205543075451792,4.858162404563175,2,4.8461069738086575
19.79636983635059,0.00891405868278405,4.727853088311983,2,4.718939029629199
19.80691560447554,0.006598867631466918,4.597015708175792,2,4.590416840544325
19.817821704799844,0.004889520773505407,4.46548911571151,2,4.460599594938005
19.82912957607676,0.003625283160838058,4.333070154923478,2,4.3294448717626395
19.840889750393725,0.002688685474885661,4.199503997328774,2,4.1968153118538885
19.85316434858161,0.0019937320781883527,4.064473744271255,2,4.062480012193067
19.866030108248744,0.0014773663262617224,3.927590156170845,2,3.9261127898445833
19.87958202672479,0.0010932770437605886,3.788382460134386,2,3.7872891830906257
19.893937728541328,0.0008073931958376174,3.646291370921417,2,3.645483977725579
19.909242751409963,0.0005945993407918068,3.5006652896870576,2,3.500070690346266
19.925677090984426,0.0004363369203753513,3.350760316192669,2,3.350323979272294
19.94346357707017,0.000318850876799134,3.1957443088194535,2,3.195425457942654
19.962878979551835,0.00023190838874271737,3.0347051336538304,2,3.0344732252650877
19.984269187284703,0.00016786419043367392,2.8666638082408147,2,2.866495944050381
20.008070423712407,0.0001209806435188068,2.690594819496891,2,2.6904738388533724
20.03483936768945,8.693474810831262e-5,2.505458846645153,2,2.505371911897045
20.06529638858755,6.246179623180096e-5,2.3102581440776695,2,2.310195682281438
20.10038800174907,4.5098647170981384e-5,2.1041334398385896,2,2.1040883411914186
20.1411404656817,3.305329131133845e-5,1.8877245409917736,2,1.8876914877004622
20.18894281074695,2.4940990572368724e-5,1.6620727166583622,2,1.6620477756677898
20.245758403557,1.9769497067375585e-5,1.4286858465906187,2,1.4286660770935513
20.31402252174665,1.6964611905711284e-5,1.1911938451260426,2,1.191176880514137
20.39612566198143,1.6429275408074165e-5,0.95724492216673,2,0.9572284928913218
20.488272510991397,1.8590612875723983e-5,0.7489430780347915,2,0.7489244874219159
20.587565762938965,2.4634800087591416e-5,0.5749245571690382,2,0.5748999223689506
20.692957512668475,3.780066499492968e-5,0.43423173275289895,2,0.434193932087904
20.80151993659155,6.528795538316601e-5,0.3252120301789535,2,0.3251467422235703
20.90881241358484,0.00012125280125248948,0.24438830497106664,2,0.24426705216981415
21.00800387306796,0.0002265716000673799,0.1876557407965893,2,0.18742916919652192
21.09897243369449,0.00041601346487765874,0.147283215695875,2,0.14686720223099733
21.18194392448502,0.0007405769056121512,0.11808504741259696,2,0.11734447050698481
21.258103381721597,0.0012765430490326915,0.09640907414204884,2,0.09513253109301616
21.32859139809677,0.0021352982544962824,0.07991072147214842,2,0.07777542321765214
21.39452931478627,0.003481357580052487,0.06704432526871165,2,0.06356296768865917
21.45682636976057,0.005556023884535748,0.05679902697995433,2,0.05124300309541858
21.516226278089388,0.008713884968963258,0.0484938653973458,2,0.039779980428382544
21.573310650161147,0.013474420168844144,0.0416614877035045,2,0.028187067534660357
21.62854014581385,0.020598403790080752,0.03597189062343817,2,0.015373486833357417
21.682276864830072,0.03119840377505151,0.031186732471041687,2,-1.1671304009822081e-5
21.734808244332076,0.04690044684389208,0.027129768164462484,2,-0.019770678679429596
21.78636275298852,0.07007909826792572,0.02366805233042494,2,-0.046411045937500776
21.8371231952052,0.10420024945605104,0.020699439960935085,2,-0.08350080949511596
21.88723629592067,0.15432016587150493,0.018144235677621703,2,-0.13617593019388324
21.936820384516857,0.22781248213497823,0.01593946793254997,2,-0.21187301420242827
21.98597121939553,0.3354267958310918,0.0140349362390929,2,-0.3213918595919989
22.03476661166138,0.49283027767082055,0.012390460892837822,2,-0.48043981677798275
22.08327003147516,0.7228523432415355,0.01097399634210862,2,-0.7118783468994269
22.13153347404833,1.0587528623996316,0.00976040345550614,2,-1.0489924589441255
22.17959970215306,1.5489795999761748,0.008730793229746476,2,-1.5402488067464284
22.22750391891411,2.264089829967145,0.007872470908853171,2,-2.256217359058292
22.275274640340474,3.306803241943052,0.007179680237161045,2,-3.299623561705891
22.3229325869271,4.826513675140507,0.0066556610347062554,2,-4.819858014105801
22.370482262276145,7.039727743921004,0.006317189382689653,2,-7.033410554538315
22.41787111735656,10.255602202635464,0.006204114583284224,2,-10.24939808805218
22.46479933234446,14.885859647335336,0.0063977875974279,2,-14.879461859737908
22.51015298931971,21.335248942132203,0.007043866769220194,2,-21.328205075362984
22.55126173698136,29.557228016151477,0.008327480560494425,2,-29.54890053559098
22.583807506949555,38.24469443366257,0.010235726896243996,2,-38.23445870676633
22.611520940479792,47.604162376593166,0.013045743676034885,2,-47.59111663291713
22.63729259505367,58.31034300774188,0.017514244086098862,2,-58.29282876365578
22.660046468063552,69.67917973906178,0.024293547477950303,2,-69.65488619158383
22.68056667371504,81.71011580015296,0.03479410390694821,2,-81.67532169624602
22.698916138449764,94.04071786624704,0.050929960432748694,2,-93.98978790581428
22.715479927206527,106.48312927443872,0.07588775712670544,2,-106.40724151731202
22.73049548982891,118.74336547058806,0.11448229064735656,2,-118.6288831799407
22.744182541509925,130.46914589804857,0.17402184100403284,2,-130.29512405704455
22.756776323468856,141.2396993307147,0.26573458261688165,2,-140.9739647480978
22.768519968699383,150.48919543670277,0.40702072031468006,2,-150.0821747163881
22.77967750830103,157.38581382889458,0.6253576316843654,2,-156.76045619721023
22.79060619092531,160.61379801520135,0.9670172766103708,2,-159.646780738591
22.802044001553835,157.66981448022648,1.5279605554779987,2,-156.1418539247485
22.8128441469185,146.42034657181011,2.306595097504714,2,-144.1137514743054
22.8223526640769,128.8564305661216,3.1941630164852945,2,-125.6622675496363
22.831894508845377,105.52965064404644,4.201200614531893,2,-101.32845002951454
22.842217563931815,78.10808055069204,5.263925361060403,2,-72.84415518963164
22.852734312564053,53.01053051536429,6.14589700720997,2,-46.86463350815432
22.861412634805845,36.7328862848959,6.657768434034459,2,-30.07511785086144
22.87036865306891,24.428139548328197,6.987932371928931,2,-17.440207176399266
22.87925017295597,16.025940194827346,7.155140626537886,2,-8.87079956828946
22.88886996868479,10.0707922652362,7.207557185899934,2,-2.863235079336266
22.897080749149616,6.769881329779453,7.181273424143347,2,0.4113920943638938
22.90549219879228,4.521830980612638,7.110534092405442,2,2.588703111792804
22.91344002573776,3.1041536790717963,7.0174683688151624,2,3.913314689743366
22.92139828370359,2.143430422308736,6.908248904664741,2,4.764818482356005
22.929211726464725,1.5004152760370957,6.791457990230312,2,5.291042714193217
22.93703527528729,1.0575484309229,6.669018093438395,2,5.611469662515495
22.94484813962106,0.7514280958810006,6.5438952655148555,2,5.792467169633855
22.952711557410133,0.5368922699343064,6.416863944673447,2,5.87997167473914
22.960636270418604,0.3856426364352042,6.288929277348469,2,5.903286640913265
22.968653734418982,0.27816185678821537,6.1604041293179685,2,5.882242272529753
22.97678016322702,0.20138970584317373,6.031618736982812,2,5.830229031139638
22.98503651371488,0.14626910444115224,5.902681527564168,2,5.756412423123016
22.993438918154,0.1065359270704452,5.773684458848186,2,5.667148531777741
23.002004512567396,0.07779005298156522,5.644645504264466,2,5.566855451282901
23.010749092160715,0.05692932020071112,5.515568219942631,2,5.45863889974192
23.01968902597172,0.04174879068658162,5.386428515159997,2,5.344679724473416
23.028840932103805,0.03067458840508002,5.257191130237417,2,5.226516541832337
23.03822257489475,0.022577647886691192,5.127805416160511,2,5.10522776827382
23.047853208506535,0.016645124283112697,4.998207914779936,2,4.981562790496824
23.057754355693337,0.012289811170463853,4.868318402088143,2,4.856028590917679
23.067950564147058,0.009086320256130938,4.738036695543867,2,4.728950375287736
23.078470456108924,0.006725699227822615,4.607236660469525,2,4.600510961241702
23.089347990669403,0.0049830625917509285,4.475759345795567,2,4.470776283203817
23.100624077283666,0.0036943845356663847,4.3434043812757155,2,4.339709996740049
23.112348569717817,0.0027398089846384535,4.209920374665778,2,4.207180565681139
23.12458272943081,0.002031605373214107,4.074994516634408,2,4.072962911261194
23.13740221582255,0.0015054535711651576,3.9382422664346,2,3.936736812863435
23.15090068575828,0.0011141207985416704,3.799198040872349,2,3.7980839200738075
23.165194107788768,0.0008228629771733288,3.657308049527752,2,3.656485186550579
23.180425978277977,0.0006060727190349195,3.511926251473752,2,3.511320178754717
23.196773767502066,0.0004448316598080944,3.362314096372601,2,3.361869264712793
23.21445715083177,0.0003251213914852075,3.207644300582678,2,3.207319179191193
23.23374889898043,0.0002365160817206491,3.047008786380956,2,3.0467722702992353
23.25498973753102,0.00017122862870600075,2.8794314212675816,2,2.8792601926388754
23.27860909257272,0.00012341667222715973,2.703887693102186,2,2.7037642764299585
23.305154522036688,8.867931803820716e-5,2.519336302119253,2,2.519247622801215
23.335333941521704,6.369329283429601e-5,2.3247725066417813,2,2.324708813348947
23.370076618797164,4.595074132040102e-5,2.119321355896154,2,2.1192754051548337
23.410419115452317,3.361859224862295e-5,1.903427460116372,2,1.9033938415241234
23.457691252730537,2.529686407125853e-5,1.6782666655512632,2,1.678241368687192
23.51384231574917,1.996195399831642e-5,1.4451611443459111,2,1.445141182391913
23.581266145852503,1.701321820010922e-5,1.2076297731609906,2,1.2076127599427906
23.662425660847017,1.6314865447268016e-5,0.972894447094812,2,0.9728781322293647
23.754145567630992,1.826137537331127e-5,0.7620529956593654,2,0.762034734283992
23.85291922616475,2.3940355675122636e-5,0.5857981927237064,2,0.5857742523680313
23.95802982253769,3.640266266955914e-5,0.4427757097451881,2,0.4427393070825185
24.066500737374284,6.244801072447054e-5,0.3316917017321017,2,0.33162925372137725
24.17411003329385,0.00011565252063272176,0.2490474359058029,2,0.24893178338517016
24.2739977484448,0.00021639576558317035,0.19087908828001957,2,0.1906626925144364
24.365547656508888,0.00039809209681188865,0.14958131960448295,2,0.14918322750767107
24.449083589738077,0.0007105423084260087,0.11974739103512531,2,0.1190368487266993
24.525697655473056,0.0012276926240287465,0.0976479232778813,2,0.09642023065385255
24.59656265713345,0.0020579966583563073,0.08085627231553966,2,0.07879827565718335
24.66279790942877,0.003361261440657359,0.06778383726518153,2,0.06442257582452417
24.725332898596896,0.005372194655008012,0.0573890282995257,2,0.05201683364451769
24.78492127049248,0.00843550733080862,0.04897285064218575,2,0.04053734331137713
24.84215633602258,0.013056420653984676,0.04205590451505011,2,0.028999483861065434
24.897506333847364,0.0199747652911584,0.03630053559078293,2,0.01632577029962453
24.951339987289657,0.030272640404449755,0.03146321106347135,2,0.0011905706590215961
25.0039495175975,0.04553156399005787,0.027364171376952608,2,-0.018167392613105265
25.055567281131005,0.06806125365898938,0.02386799809378825,2,-0.04419325556520113
25.10637904375465,0.10123304142739369,0.020870781900498927,2,-0.08036225952689476
25.156533896840216,0.14996541780470402,0.018291532749299233,2,-0.13167388505540478
25.20615202102068,0.22143125991037055,0.01606630879795013,2,-0.20536495111242042
25.255330651895896,0.3260877185240624,0.014144161229360724,2,-0.31194355729470163
25.304148771590075,0.4791759781554167,0.012484314665743946,2,-0.4666916634896727
25.352670786206073,0.7029050396444911,0.011054228617512133,2,-0.691850811026979
25.40094943821768,1.029631275351179,0.009828328016053475,2,-1.0198029473351256
25.44902809274963,1.506486932330806,0.008787306855576773,2,-1.4976996254752293
25.496942454097233,2.2021145599668284,0.007918024497419011,2,-2.1941965354694095
25.54472151751045,3.2164500962348277,0.007214178188899996,2,-3.209235918045928
25.592386698479608,4.694856031581242,0.006678233089864244,2,-4.688177798491378
25.639944370976437,6.8480922773491955,0.006325710697696535,2,-6.841766566651499
25.68734944933504,9.977709401395028,0.006194219432507482,2,-9.971515181962522
25.734334911071148,14.489202043537176,0.006361127427974189,2,-14.482840916109202
25.779867958328943,20.796721357082223,0.006966742548798315,2,-20.789754614533425
25.821372716418963,28.902716298249516,0.00819532478842512,2,-28.89452097346109
25.85790622999166,38.59776410221721,0.010311351110263918,2,-38.58745275110695
25.88574562090824,48.09031605988494,0.0131974204124762,2,-48.07711863947247
25.90967794618552,58.05885256293019,0.01736498845773311,2,-58.041487574472455
25.93198065907175,69.13725795393471,0.023875353159759673,2,-69.11338260077494
25.951862301069465,80.68280835816446,0.033676420694803616,2,-80.64913193746966
25.969946648903587,92.69083230099749,0.04874399968808728,2,-92.6420883013094
25.986292426905937,104.82384834780218,0.07177848306872048,2,-104.75206986473346
26.00120901155682,116.88428313359766,0.10723576197439696,2,-116.77704737162327
26.014845479956215,128.51292131962742,0.16162500189495696,2,-128.35129631773248
26.027422424240736,139.328568318515,0.24505944691204268,2,-139.08350887160296
26.039155452121765,148.8092361886504,0.37308233679314906,2,-148.43615385185726
26.05028523290384,156.20540783256743,0.5701237260566434,2,-155.6352841065108
26.061123356637683,160.35298750012248,0.876479877673653,2,-159.47650762244882
26.072247512593467,159.1746946372578,1.3698114633348375,2,-157.80488317392297
26.08384369379403,149.19623290723482,2.1462796794299113,2,-147.0499532278049
26.093250465530243,133.27020955828309,2.988751854148406,2,-130.28145770413468
26.10288344108992,110.67988420914492,3.9908368281619855,2,-106.68904738098293
26.112773016309355,84.42630116819129,5.030019606673527,2,-79.39628156151775
26.12357508783796,57.63907766065651,5.992147024795866,2,-51.64693063586064
26.131799085848233,41.09044058163154,6.528812543718903,2,-34.56162803791264
26.14057671158745,27.746417722442025,6.90780198893788,2,-20.838615733504145
26.14906825633395,18.617506602414164,7.113235884713766,2,-11.504270717700397
26.158370624826382,11.899183390082747,7.202765403950307,2,-4.69641798613244
26.166712673474233,7.944364653007369,7.199743599970558,2,-0.7446210530368109
26.17500236940189,5.3279853207214725,7.145308645824818,2,1.8173233251033452
26.182956634582073,3.6473928980830967,7.061691081462384,2,3.4142981833792874
26.19084992264799,2.518701797928924,6.959327292958845,2,4.440625495029921
